time,ground_displacement,relative_displacement,roof_displacement
-0.19000000000006,305.23713219739,-14.691579572715,319.9287117701
-0.18000000000006,306.29332353847,-13.784334689866,320.07765822834
-0.17000000000006,307.28891745251,-12.676346429914,319.96526388242
-0.16000000000006,308.2181087442,-11.391531342073,319.60964008628
-0.15000000000006,309.07613942729,-9.9575442208098,319.0336836481
-0.14000000000006,309.85937376079,-8.4048554274802,318.26422918827
-0.13000000000006,310.56535558686,-6.7653072259441,317.33066281281
-0.12000000000006,311.19284706584,-5.0707640826446,316.26361114848
-0.11000000000006,311.74184819772,-3.3524116627677,315.09425986049
-0.10000000000006,312.21359682217,-1.640752265903,313.85434908808
-0.090000000000062,312.61054909705,0.034110736518471,312.57643836053
-0.080000000000062,312.9363407633,1.642473076208,311.2938676871
-0.070000000000062,313.19572980722,3.155598598992,310.04013120823
-0.060000000000062,313.39452142409,4.5466878516386,308.84783357245
-0.050000000000062,313.53947646684,5.7926659839084,307.74681048293
-0.040000000000062,313.63820482331,6.8760247885742,306.76218003473
-0.030000000000062,313.69904540381,7.7856546256216,305.91339077819
-0.020000000000062,313.73093463152,8.5164431512034,305.21449148032
-0.010000000000062,313.74326550973,9.067982424949,304.67528308478
-6.2307797810135e-14,313.7457394886,9.443268128519,304.30247136008
0.0099999999999377,313.74821346746,9.6471951284138,304.10101833905
0.019999999999938,313.76054434567,9.6856324938793,304.0749118518
0.029999999999938,313.79243357338,9.5657606753509,304.22667289803
0.039999999999938,313.85327415389,9.2968255665401,304.55644858735
0.049999999999938,313.95200251035,8.8908171225945,305.06118538776
0.059999999999938,314.0969575531,8.3624750744032,305.7344824787
0.069999999999938,314.29574916997,7.7286025349918,306.56714663498
0.079999999999938,314.55513821389,7.0070905018579,307.54804771203
0.089999999999938,314.88092988014,6.2159853821159,308.66494449803
0.099999999999938,315.27788215501,5.3729059226555,309.90497623236
0.10999999999994,315.74963077946,4.4949319436922,311.25469883577
0.11999999999994,316.29863191135,3.5995342757201,312.69909763563
0.12999999999994,316.92612339032,2.7054031345926,314.22072025573
0.13999999999994,317.63210521639,1.8319462909848,315.80015892541
0.14999999999994,318.4153395499,0.99849694549988,317.4168426044
0.15999999999994,319.27337023298,0.22291102667538,319.0504592063
0.16999999999994,320.20256152467,-0.48044309473642,320.68300461941
0.17999999999994,321.19815543871,-1.1019622603062,322.30011769902
0.18999999999994,322.25434677979,-1.6370647177531,323.89141149755
0.19999999999994,323.364374695,-2.08551768097,325.44989237597
0.20999999999994,324.52062929649,-2.449996968003,326.97062626449
0.21999999999994,325.71477167394,-2.7344559853997,328.44922765934
0.22999999999994,326.93786540418,-2.9435441704969,329.88140957468
0.23999999999994,328.18051748393,-3.0826291648842,331.26314664881
0.24999999999994,329.43302646301,-3.1577327065726,332.59075916959
0.25999999999994,330.6855354421,-3.1763352087787,333.86187065088
0.26999999999994,331.92818752184,-3.1478037002926,335.07599122214
