0,0
0.0001,-385134.853872497
0.0002,-767075.169114381
0.0003,-1142652.90450746
0.0004,-1508752.79387304
0.0005,-1862338.18595121
0.0006,-2200476.23220111
0.0007,-2520362.21359937
0.0008,-2819342.80465571
0.0009,-3094938.08168022
0.001,-3344862.09275237
0.0011,-3567041.81877234
0.0012,-3759634.36832022
0.0013,-3921042.26369874
0.0014,-4049926.69136795
0.0015,-4145218.60686478
0.0016,-4206127.60209661
0.0017,-4232148.46145843
0.0018,-4223065.35239288
0.0019,-4178953.61563453
0.002,-4100179.14028877
0.0021,-3987395.32892892
0.0022,-3841537.67788485
0.0023,-3663816.01767732
0.0024,-3455704.47796072
0.0025,-3218929.26021076
0.0026,-2955454.31957787
0.0027,-2667465.07466956
0.0028,-2357350.28038247
0.0029,-2027682.21414181
0.003,-1681195.3398952
0.0031,-1320763.62683459
0.0032,-949376.710978381
0.0033,-570115.097343636
0.0034,-186124.608396653
0.0035,199409.709278508
0.0036,583290.003659738
0.0037,962332.142182556
0.0038,1333392.12283841
0.0039,1693392.15240613
0.004,2039346.17550821
0.0041,2368384.6427385
0.0042,2677778.31241982
0.0043,2964960.88856538
0.0044,3227550.30727131
0.0045,3463368.49497814
0.0046,3670459.43471452
0.0047,3847105.39047089
0.0048,3991841.15512842
0.0049,4103466.20376244
0.005,4181054.6515136
0.0051,4223962.93343022
0.0052,4231835.14258053
0.0053,4204605.98215748
0.0054,4142501.30708949
0.0055,4046036.25066468
0.0056,3916010.95170756
0.0057,3753503.91774944
0.0058,3559863.0792425
0.0059,3336694.60901907
0.006,3085849.59973434
0.0061,2809408.7097977
0.0062,2509664.90514848
0.0063,2189104.44002625
0.0064,1850386.23449234
0.0065,1496319.81975791
0.0066,1129842.03425321
0.0067,753992.663734535
0.0068,371889.227484649
0.0069,-13298.8802551429
0.007,-398376.679134822
0.0071,-780150.103771986
0.0072,-1155452.49723886
0.0073,-1521170.8772072
0.0074,-1874271.75688404
0.0075,-2211826.30656393
0.0076,-2531034.64709271
0.0077,-2829249.07373845
0.0078,-3103996.01783671
0.0079,-3352996.5640472
0.008,-3574185.3530395
0.0081,-3765727.7128176
0.0082,-3926034.87658577
0.0083,-4053777.16092981
0.0084,-4147894.99500591
0.0085,-4207607.7092544
0.0086,-4232420.01073961
0.0087,-4222126.09140543
0.0088,-4176811.33517038
0.0089,-4096851.6097023
0.009,-3982910.14874731
0.0091,-3835932.05087281
0.0092,-3657136.44025517
0.0093,-3448006.35453523
0.0094,-3210276.44361795
0.0095,-2945918.5814494
0.0096,-2657125.5101159
0.0097,-2346292.65193087
0.0098,-2015998.24037057
0.0099,-1668981.93466498
0.01,-1308122.095427
0.0101,-936411.909809341
0.0102,-556934.564221684
0.0103,-172837.670540053
0.0104,212692.842067037
0.0105,596459.153138986
0.0106,975278.075556996
0.0107,1346007.45880028
0.0108,1705572.25182017
0.0109,2050990.00935118
0.011,2379395.63009427
0.0111,2688065.1215792
0.0112,2974438.19458592
0.0113,3236139.49971334
0.0114,3470998.32994672
0.0115,3677066.62579893
0.0116,3852635.13367988
0.0117,3996247.58346729
0.0118,4106712.76768131
0.0119,4183114.42207123
0.012,4224818.82565869
0.0121,4231480.05719823
0.0122,4203042.86445477
0.0123,4139743.12249869
0.0124,4042105.87721706
0.0125,3910940.99026924
0.0126,3747336.42161035
0.0127,3552649.20530124
0.0128,3328494.19345706
0.0129,3076730.66169872
0.013,2799446.88720992
0.0131,2498942.82731818
0.0132,2177711.04227435
0.0133,1838416.02046835
0.0134,1483872.07757025
0.0135,1117020.01291423
0.0136,740902.7167515
0.0137,358639.930700266
0.0138,-26597.6292557067
0.0139,-411614.572580158
0.014,-793217.338663029
0.0141,-1168240.68612057
0.0142,-1533573.94719892
0.0143,-1886186.82951131
0.0144,-2223154.55109405
0.0145,-2541682.10029591
0.0146,-2839127.41927506
0.0147,-3113023.31880563
0.0148,-3361097.94261959
0.0149,-3581293.61154018
0.015,-3771783.89110275
0.0151,-3930988.74109357
0.0152,-4057587.62134766
0.0153,-4150530.44509801
0.0154,-4209046.28902277
0.0155,-4232649.78774397
0.0156,-4221145.15973801
0.0157,-4174627.83126461
0.0158,-4093483.6448444
0.0159,-3978385.65885049
0.016,-3830288.56476006
0.0161,-3650420.76837279
0.0162,-3440274.20067905
0.0163,-3201591.94289268
0.0164,-2936353.76829383
0.0165,-2646759.72080619
0.0166,-2335211.86651804
0.0167,-2004294.36951058
