-5,-709.37466849583
-4.99,-565.657201874623
-4.98,-425.524064318109
-4.97,-290.440505979177
-4.96,-161.824934227414
-4.95,-41.025413386209
-4.94,70.7026945692933
-4.93,172.217596464194
-4.92,262.510113165832
-4.91,340.720603963292
-4.9,406.153503865733
-4.89,458.289245232861
-4.88,496.793376388511
-4.87,521.522734060421
-4.86,532.528572939461
-4.85,530.056603626982
-4.84,514.543938983219
-4.83,486.612997633801
-4.82,447.062461366987
-4.81,396.855429604207
-4.8,337.104958318991
-4.79,269.057212016573
-4.78,194.07249501889
-4.77,113.604461733212
-4.76,29.1778342904295
-4.75,-57.635020531933
-4.74,-145.238285207657
-4.73,-232.037274140419
-4.72,-316.463016961169
-4.71,-396.996454283113
-4.7,-472.191863874189
-4.69,-540.699147353568
-4.68,-601.284625498165
-4.67,-652.850013774562
-4.66,-694.449278419831
-4.65,-725.303106828583
-4.64,-744.810763636187
-4.63,-752.559145125874
-4.62,-748.32888878
-4.61,-732.097441246185
-4.6,-704.039035964827
-4.59,-664.521580449006
-4.58,-614.100501952292
-4.57,-553.509648235754
-4.56,-483.64938659588
-4.55,-405.572088507744
-4.54,-320.465228475375
-4.53,-229.632363314071
-4.52,-134.472291522909
-4.51,-36.456721114275
-4.5,62.8932022039979
-4.49,162.031136618306
-4.48,259.410173549113
-4.47,353.50746659763
-4.46,442.84847195599
-4.45,526.030418258865
-4.44,601.744636000527
-4.43,668.797394620609
-4.42,726.128918891133
-4.41,772.83028494496
-4.4,808.157929719615
-4.39,831.545545222704
-4.38,842.613170262657
-4.37,841.173336480921
-4.36,827.234171971875
-4.35,800.999413752252
-4.34,762.865329086256
-4.33,713.414594416669
-4.32,653.40722862799
-4.31,583.768723817563
-4.3,505.575560943422
-4.29,420.038338954629
-4.28,328.482783642623
-4.27,232.328935885481
-4.26,133.068847665047
-4.25,32.2431377658591
-4.24,-68.5832229558132
-4.23,-167.845514698371
-4.22,-264.003872080874
-4.21,-355.567499593078
-4.2,-441.1181170952
-4.19,-519.332265479572
-4.18,-589.002120585736
-4.17,-649.054486989911
-4.16,-698.567671997701
-4.15,-736.785973602824
-4.14,-763.131553807018
-4.13,-777.213509934101
-4.12,-778.834000763691
-4.11,-767.991330760263
-4.1,-744.879943649243
-4.09,-709.887325335958
-4.08,-663.58786490803
-4.07,-606.733770437192
-4.06,-540.243182747163
-4.05,-465.185674506527
-4.04,-382.765363243282
-4.03,-294.301904510427
-4.02,-201.209664865271
-4.01,-104.975403033903
-4,-7.134811160727
-3.99,90.7517139769657
-3.98,187.123687763411
-3.97,280.44515440023
-3.96,369.228915276156
-3.95,452.059987024587
-3.94,527.617919388595
-3.93,594.697620992935
-3.92,652.228364651472
-3.91,699.290672546314
-3.9,735.130815048694
